image_id,question,question_id,cleaned_question,image_exists,formatted_image_id,answers,tokens,neutral_question,neutral_tokens
113513,What is mainly featured?,113513001,what is mainly featured,True,COCO_train2014_000000113513.jpg,"pizza, pizza, pizza, pizza, pineapple on pizza, onions & cheese, pizza, pizza, pizza, pizza","['what', 'is', 'mainly', 'featured']",what is mainly featured,"['what', 'is', 'mainly', 'featured']"
113513,What kind of food is this?,113513002,what kind of food is this,True,COCO_train2014_000000113513.jpg,"pizza, pizza, pizza, pizza, pizza, pizza, pizza, pizza, pizza, pizza","['what', 'kind', 'of', 'food', 'is', 'this']",what kind of food is this,"['what', 'kind', 'of', 'food', 'is', 'this']"
113513,Name the toppings on the pizza?,113513003,name the toppings on the pizza,True,COCO_train2014_000000113513.jpg,"cheese and licorice, cheese potatoes, cheese and tomatoes, cheese, chicken, red sauce, potatoes, tomato, cheese, potato, pineapple, cheese, onion, potatoes, onion, peppers, cheese","['name', 'the', 'toppings', 'on', 'the', 'pizza']",name the toppings on the pizza,"['name', 'the', 'toppings', 'on', 'the', 'pizza']"
1072,Does this plane have 4 wheels?,1072000,does this plane have 4 wheels,True,COCO_train2014_000000001072.jpg,"yes, yes, yes, yes, yes, no, yes, yes, yes, yes","['does', 'this', 'plane', 'have', '4', 'wheels']",does this plane have 4 wheels,"['does', 'this', 'plane', 'have', '4', 'wheels']"
1072,Will this plane fly over the mountains?,1072001,will this plane fly over the mountains,True,COCO_train2014_000000001072.jpg,"yes, no, no, yes, yes, yes, yes, no, yes, yes","['will', 'this', 'plane', 'fly', 'over', 'the', 'mountains']",will this plane fly over the mountains,"['will', 'this', 'plane', 'fly', 'over', 'the', 'mountains']"
1072,Was this mode of transportation available 200 years ago?,1072002,was this mode of transportation available 200 years ago,True,COCO_train2014_000000001072.jpg,"no, no, no, no, no, no, no, no, no, no","['was', 'this', 'mode', 'of', 'transportation', 'available', '200', 'years', 'ago']",was this mode of transportation available 200 years ago,"['was', 'this', 'mode', 'of', 'transportation', 'available', '200', 'years', 'ago']"
132147,What color is the stitching next to the baby's head?,132147000,what color is the stitching next to the babys head,True,COCO_train2014_000000132147.jpg,"black, red, red, red, red, red, red and green, red, red, red","['what', 'color', 'is', 'the', 'stitching', 'next', 'to', 'the', 'babys', 'head']",what color is the stitching next to the babys head,"['what', 'color', 'is', 'the', 'stitching', 'next', 'to', 'the', 'babys', 'head']"
132147,What does the baby have in his hands?,132147001,what does the baby have in his hands,True,COCO_train2014_000000132147.jpg,"toothbrush, toothbrush, toothbrush, toothbrush, toothbrush, toothbrush, toothbrush, toothbrush, toothbrush, toothbrush","['what', 'does', 'the', 'baby', 'have', 'in', 'his', 'hands']",what does the baby have in person hands,"['what', 'does', 'the', 'baby', 'have', 'in', 'person', 'hands']"
132147,Is this baby wearing clothes?,132147002,is this baby wearing clothes,True,COCO_train2014_000000132147.jpg,"no, no, no, no, no, no, no, no, no, no","['is', 'this', 'baby', 'wearing', 'clothes']",is this baby wearing clothes,"['is', 'this', 'baby', 'wearing', 'clothes']"
270636,What is in the sky?,270636000,what is in the sky,True,COCO_train2014_000000270636.jpg,"kite, kite, kite, kite, kite, kite, kite, clouds and kite, kite, kite","['what', 'is', 'in', 'the', 'sky']",what is in the sky,"['what', 'is', 'in', 'the', 'sky']"
270636,Who is flying the kite?,270636001,who is flying the kite,True,COCO_train2014_000000270636.jpg,"woman, woman, person, woman, woman, woman, woman, young man, girl, girl","['who', 'is', 'flying', 'the', 'kite']",who is flying the kite,"['who', 'is', 'flying', 'the', 'kite']"
270636,Are there any clouds in the sky?,270636002,are there any clouds in the sky,True,COCO_train2014_000000270636.jpg,"yes, yes, yes, yes, yes, yes, yes, yes, yes, yes","['are', 'there', 'any', 'clouds', 'in', 'the', 'sky']",are there any clouds in the sky,"['are', 'there', 'any', 'clouds', 'in', 'the', 'sky']"
270636,What is in the air?,270636003,what is in the air,True,COCO_train2014_000000270636.jpg,"kite, kite, kite, unsure, kite, kite and clouds, kite, kite, kite, kite","['what', 'is', 'in', 'the', 'air']",what is in the air,"['what', 'is', 'in', 'the', 'air']"
270636,Is the sky clear?,270636004,is the sky clear,True,COCO_train2014_000000270636.jpg,"no, no, no, no, no, no, no, no, no, no","['is', 'the', 'sky', 'clear']",is the sky clear,"['is', 'the', 'sky', 'clear']"
270636,How many people are on the beach?,270636005,how many people are on the beach,True,COCO_train2014_000000270636.jpg,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1","['how', 'many', 'people', 'are', 'on', 'the', 'beach']",how many people are on the beach,"['how', 'many', 'people', 'are', 'on', 'the', 'beach']"
270636,How crowded is the beach?,270636006,how crowded is the beach,True,COCO_train2014_000000270636.jpg,"not at all, not very, no, no, not at all, not at all, almost empty, not crowded, 1 person, deserted","['how', 'crowded', 'is', 'the', 'beach']",how crowded is the beach,"['how', 'crowded', 'is', 'the', 'beach']"
270636,What is she holding?,270636007,what is she holding,True,COCO_train2014_000000270636.jpg,"kite strings, kite string, kite, kite string, kite, kite, kite, kite, kite, kite","['what', 'is', 'she', 'holding']",what is person holding,"['what', 'is', 'person', 'holding']"
270636,Who is flying this kite?,270636008,who is flying this kite,True,COCO_train2014_000000270636.jpg,"woman, woman, woman, woman, girl, girl, girl, woman, human, girl","['who', 'is', 'flying', 'this', 'kite']",who is flying this kite,"['who', 'is', 'flying', 'this', 'kite']"
270636,Why is the person's arm upraised?,270636009,why is the persons arm upraised,True,COCO_train2014_000000270636.jpg,"holding kite, kite, flying kite, flying kite, she is flying kite, flying kite, flying kite, flying kite, flying kite, flying kite","['why', 'is', 'the', 'persons', 'arm', 'upraised']",why is the persons arm upraised,"['why', 'is', 'the', 'persons', 'arm', 'upraised']"
270636,Is there a surfer?,270636010,is there a surfer,True,COCO_train2014_000000270636.jpg,"no, no, no, no, no, no, no, no, no, no","['is', 'there', 'a', 'surfer']",is there a surfer,"['is', 'there', 'a', 'surfer']"
65716,Is the laptop on?,65716000,is the laptop on,True,COCO_train2014_000000065716.jpg,"yes, yes, yes, yes, yes, yes, yes, yes, yes, yes","['is', 'the', 'laptop', 'on']",is the laptop on,"['is', 'the', 'laptop', 'on']"
65716,What color is the laptop?,65716001,what color is the laptop,True,COCO_train2014_000000065716.jpg,"gray, silver, silver, silver, gray, silver, silver, gray, gray, silver","['what', 'color', 'is', 'the', 'laptop']",what color is the laptop,"['what', 'color', 'is', 'the', 'laptop']"
65716,Does this laptop use a mouse?,65716002,does this laptop use a mouse,True,COCO_train2014_000000065716.jpg,"no, yes, no, no, no, yes, no, no, no, no","['does', 'this', 'laptop', 'use', 'a', 'mouse']",does this laptop use a mouse,"['does', 'this', 'laptop', 'use', 'a', 'mouse']"
1084,How many instruments are there?,1084000,how many instruments are there,True,COCO_train2014_000000001084.jpg,"4, 3, 4, 4, 3, 4, 4, 4, 4, 4","['how', 'many', 'instruments', 'are', 'there']",how many instruments are there,"['how', 'many', 'instruments', 'are', 'there']"
1084,"Is everything on this table, a tool?",1084001,is everything on this table a tool,True,COCO_train2014_000000001084.jpg,"yes, yes, yes, yes, yes, yes, yes, yes, yes, yes","['is', 'everything', 'on', 'this', 'table', 'a', 'tool']",is everything on this table a tool,"['is', 'everything', 'on', 'this', 'table', 'a', 'tool']"
1084,Are these items used to cut hair?,1084002,are these items used to cut hair,True,COCO_train2014_000000001084.jpg,"no, yes, yes, no, no, no, no, no, no, yes","['are', 'these', 'items', 'used', 'to', 'cut', 'hair']",are these items used to cut hair,"['are', 'these', 'items', 'used', 'to', 'cut', 'hair']"
1084,Are the scissors rusty?,1084003,are the scissors rusty,True,COCO_train2014_000000001084.jpg,"yes, no, no, no, no, no, no, no, yes, no","['are', 'the', 'scissors', 'rusty']",are the scissors rusty,"['are', 'the', 'scissors', 'rusty']"
1084,What color is the scissor handle?,1084004,what color is the scissor handle,True,COCO_train2014_000000001084.jpg,"black, black, black, black, black, black, black, black, black, black","['what', 'color', 'is', 'the', 'scissor', 'handle']",what color is the scissor handle,"['what', 'color', 'is', 'the', 'scissor', 'handle']"
1084,What is wrong with this pair of scissors?,1084005,what is wrong with this pair of scissors,True,COCO_train2014_000000001084.jpg,"they are old, very long, old, nothing, broken, left handed, nothing, broken, too long, missing blade","['what', 'is', 'wrong', 'with', 'this', 'pair', 'of', 'scissors']",what is wrong with this pair of scissors,"['what', 'is', 'wrong', 'with', 'this', 'pair', 'of', 'scissors']"
1084,How many knives are on the wall?,1084006,how many knives are on the wall,True,COCO_train2014_000000001084.jpg,"0, 1, 1, 1, 1, 1, 1, 3, 0, 0","['how', 'many', 'knives', 'are', 'on', 'the', 'wall']",how many knives are on the wall,"['how', 'many', 'knives', 'are', 'on', 'the', 'wall']"
1084,What color are the scissor handle?,1084007,what color are the scissor handle,True,COCO_train2014_000000001084.jpg,"black, black, black, black, black, black, black, black, black, black","['what', 'color', 'are', 'the', 'scissor', 'handle']",what color are the scissor handle,"['what', 'color', 'are', 'the', 'scissor', 'handle']"
1084,What kind of tool is in the middle?,1084008,what kind of tool is in the middle,True,COCO_train2014_000000001084.jpg,"pliers, players, pliers, plier, wire cutter, pliers, pliers, pliers, pliers, pliers","['what', 'kind', 'of', 'tool', 'is', 'in', 'the', 'middle']",what kind of tool is in the middle,"['what', 'kind', 'of', 'tool', 'is', 'in', 'the', 'middle']"
1084,What is the middle thing used for?,1084009,what is the middle thing used for,True,COCO_train2014_000000001084.jpg,"praying, plying/wire cutting, cutting, grabbing hold of and twisting small things like wires, twisting, playing, bend, repairs, hold nut, pulling","['what', 'is', 'the', 'middle', 'thing', 'used', 'for']",what is the middle thing used for,"['what', 'is', 'the', 'middle', 'thing', 'used', 'for']"
1084,What is the tool to the far left used for?,1084010,what is the tool to the far left used for,True,COCO_train2014_000000001084.jpg,"cutting, cut, sewing, cutting, cutting, cutting, cutting, cutting, cutting, cutting","['what', 'is', 'the', 'tool', 'to', 'the', 'far', 'left', 'used', 'for']",what is the tool to the far left used for,"['what', 'is', 'the', 'tool', 'to', 'the', 'far', 'left', 'used', 'for']"
1084,What kind of person uses these tools?,1084011,what kind of person uses these tools,True,COCO_train2014_000000001084.jpg,"maintenance worker, anyone, crafter, man, handyman, carpenter, carpenter, electrician, crafter, electrician","['what', 'kind', 'of', 'person', 'uses', 'these', 'tools']",what kind of person uses these tools,"['what', 'kind', 'of', 'person', 'uses', 'these', 'tools']"
1084,Where are the scissors lying?,1084012,where are the scissors lying,True,COCO_train2014_000000001084.jpg,"on table, not in use, left, on left, table, table, left, on table, floor, on table","['where', 'are', 'the', 'scissors', 'lying']",where are the scissors lying,"['where', 'are', 'the', 'scissors', 'lying']"
1084,What material are the scissors laying on?,1084013,what material are the scissors laying on,True,COCO_train2014_000000001084.jpg,"wood, table, wood, table, table, wood, wood, wood, wood, wood","['what', 'material', 'are', 'the', 'scissors', 'laying', 'on']",what material are the scissors laying on,"['what', 'material', 'are', 'the', 'scissors', 'laying', 'on']"
1084,Do these scissors work?,1084014,do these scissors work,True,COCO_train2014_000000001084.jpg,"yes, yes, yes, yes, yes, yes, yes, yes, yes, yes","['do', 'these', 'scissors', 'work']",do these scissors work,"['do', 'these', 'scissors', 'work']"
1084,What is the color of the scissors?,1084015,what is the color of the scissors,True,COCO_train2014_000000001084.jpg,"silver and black, black and silver, black, silver, black, black, black, black, black and silver, black and silver","['what', 'is', 'the', 'color', 'of', 'the', 'scissors']",what is the color of the scissors,"['what', 'is', 'the', 'color', 'of', 'the', 'scissors']"
1084,What is the letter 'i' made from?,1084016,what is the letter i made from,True,COCO_train2014_000000001084.jpg,"exacto knife, metal, scissors, tools, unsure, plastic, scissors, exacto knife, metal, stuff","['what', 'is', 'the', 'letter', 'i', 'made', 'from']",what is the letter i made from,"['what', 'is', 'the', 'letter', 'i', 'made', 'from']"
1084,What is the tool in the middle used for?,1084017,what is the tool in the middle used for,True,COCO_train2014_000000001084.jpg,"playing, wires, gripping, grip items, removing, players, clamping, cutting wire, grabbing things, cutting wires","['what', 'is', 'the', 'tool', 'in', 'the', 'middle', 'used', 'for']",what is the tool in the middle used for,"['what', 'is', 'the', 'tool', 'in', 'the', 'middle', 'used', 'for']"
1084,What are the scissors meant to cut?,1084018,what are the scissors meant to cut,True,COCO_train2014_000000001084.jpg,"paper, paper, paper, paper, paper, paper, hair, cut, anything, paper","['what', 'are', 'the', 'scissors', 'meant', 'to', 'cut']",what are the scissors meant to cut,"['what', 'are', 'the', 'scissors', 'meant', 'to', 'cut']"
1084,Is there a fountain in the photo?,1084019,is there a fountain in the photo,True,COCO_train2014_000000001084.jpg,"no, no, no, no, no, no, no, no, no, no","['is', 'there', 'a', 'fountain', 'in', 'the', 'photo']",is there a fountain in the photo,"['is', 'there', 'a', 'fountain', 'in', 'the', 'photo']"
1084,What is to the right?,1084020,what is to the right,True,COCO_train2014_000000001084.jpg,"knife, razor, knife, box cutter, filer, scissors, razor blade, x acto knife, knife, cutter","['what', 'is', 'to', 'the', 'right']",what is to the right,"['what', 'is', 'to', 'the', 'right']"
1084,What is the name of the middle tool?,1084021,what is the name of the middle tool,True,COCO_train2014_000000001084.jpg,"pliers, pliers, players, pliers, pliers, pliers, pliers, pliers, players, wrench","['what', 'is', 'the', 'name', 'of', 'the', 'middle', 'tool']",what is the name of the middle tool,"['what', 'is', 'the', 'name', 'of', 'the', 'middle', 'tool']"
